title,text,image,cate
武汉红十字会售卖山东寿光捐赠的蔬菜,"1月30日，武汉市红十字会官博发消息，截至1月30日12时，武汉市红十字会从未接收任何单位、任何个人捐赠的“寿光蔬菜”，更没有参与该批蔬菜的分配、售卖。
实际上，据寿光政府此前通报，此次寿光市捐赠的蔬菜由武汉市商务局组织武商、中百、中商三大市属商超集团按照低于市场价进行销售，扣除力资、运杂等费用后，所获款项全部上缴红十字会，专项用于疫情防治。",//jiaozhen-70111.picnjc.qpic.cn/377eeac783604026b84b49aaf52417f1?imageView2/2/w/300/h/300,fake
成都两名高度疑似感染者私自离开华西医院,"红星新闻记者紧急联系上大邑县公安局，经了解，此消息并不属实，大邑县警方并未接到任何医院关于大邑县的疑似感染者私自离开医院的报警。
大邑县卫健局证实，消息中的两人确实存在，但并不是疑似病毒感染者，也并非武汉回成都人士，只是陪家人到医院看病的普通病人家属。
任艳梅称，她和任志英是母女关系，当天她和母亲陪同父亲在温江的医院做透析，感觉父亲有点感冒，所以就将其带到四川大学华西医院做了相应的检查，同时她和母亲也做了检查，一家三口并没有发烧，也不是疑似病毒感染。",//jiaozhen-70111.picnjc.qpic.cn/0c991c6b4b824b2f8c0fedeef34a9853?imageView2/2/w/300/h/300,fake
万金油可以预防病毒,万金油的挥发性成分是一些精油小分子，要想预防病毒，需要它们与病毒接触。不管这些精油分子能否影响病毒，深呼吸之后它们都很快消失了，不会对之前、之后遇到的病毒有起到什么作用。,//jiaozhen-70111.picnjc.qpic.cn/c2abf931e502486f949527f156c35872?imageView2/2/w/300/h/300,fake
1月29日知网可以免费下载论文,"根据中国知网的官方消息，中国知网免费开放的是一个叫做“okms汇智”的协作平台。并未提及会免费开放整个论文库。
较真团队1月29日下午三点在知网进行了验证，无法免费下载论文。",//jiaozhen-70111.picnjc.qpic.cn/6267333493084ccfafe8682b4fdd066e?imageView2/2/w/300/h/300,fake
一个武汉女人终结了法国大罢工，法国人都去抢口罩了,"在法国，无论是“黄马甲”运动还是大罢工，目前都并未结束。
 “武汉女子到来”并未在法国引发多少关注，主流报纸甚至并未提到这一插曲。
法国部分药房口罩售罄，更有可能是华人闻风而动。本土法国人的观念依然是，染病的人才会去戴口罩，健康人不需要戴口罩。",//jiaozhen-70111.picnjc.qpic.cn/4eb9d4b97d2749efa27540a872b9cd38?imageView2/2/w/300/h/300,fake
武大人民医院医生提醒：29、30号两天是爆发期,从最新的全国疫情新增趋势图来看，疑似病例和确诊病例在经历了一段快速增长的阶段后，近日开始出现回落，曲线图上有明显的拐点。前期确诊人数较多可能跟检测试剂盒广泛应用后，原先感染的人员被迅速确诊有关；而确诊人数回落，则说明通过广泛的人员流动控制后，感染人群的传播得到一定程度控制。,//jiaozhen-70111.picnjc.qpic.cn/b1377d38ad014db796fd122f3f4c9949?imageView2/2/w/300/h/300,fake
大蒜和冰糖一起煮水喝可以预防治疗新型冠状肺炎,科学界对于大蒜的认知是：含有一些“生物活性物质”，“经常吃大蒜可能对于整体健康有益处”，但它只是一种食物，加上冰糖也只是一种“调味的食物”而已。对于医学界投入巨大精力都还没有找到特效药物的新型冠状病毒，指望这种臆想出来的“偏方”来治疗完全是异想天开。,//jiaozhen-70111.picnjc.qpic.cn/d845d03c1ec047f4bf9ea3d2062fd6de?imageView2/2/w/300/h/300,fake
白藜芦醇可以治疗预防新型冠状病毒,白藜芦醇是一种植物提取物，在细胞实验中展示了比较强的抗氧化能力，被商家演绎出了多种“保健功效”。科学界也做了许多研究，但是迄今为止，都没有靠谱的证据支持人们吃白藜芦醇能够获得这些“功效”。所谓“治疗防御冠状病毒”，只是一种臆想。,//jiaozhen-70111.picnjc.qpic.cn/c492cd0b2928444397773ba7f976f183?imageView2/2/w/300/h/300,fake
1月29日成都封城，出城高速封闭,1月29日，成都市交通运输局发布辟谣信息：截止目前，成都周边高速公路网运行正常，各级未下达任何封城的指令。另外，网络流传一段“成都出城高速封闭，不准出城”的视频，据了解，该段视频拍摄点位为成绵城北出口高速收费站，今日早上成都周边部分高速包括成绵高速因大雾原因实行临时交通管制，而非网络流传的因为疫情封城，目前临时交通管制高速已全部开通运行。,//jiaozhen-70111.picnjc.qpic.cn/1d998de92d6c459984f0aa2b5359af99?imageView2/2/w/300/h/300,fake
28日黑龙江高速因抗击新冠肺炎疫情大范围封闭,东北网记者从黑龙江省公安厅高速公路交通管理局获悉，这条信息是谣言，目前我省高速公路均正常开启。相关工作人员提醒市民，请及时关注官方渠道获取路况信息，不传谣、不信谣，积极做好疫情防范工作。,//jiaozhen-70111.picnjc.qpic.cn/5fe5e89adfee42d082a5aea63a627d74?imageView2/2/w/300/h/300,fake
日本派遣1000人医疗队前往武汉,"这是断章取义的假消息。真实情况是，日本读卖电视台报道“中国7省市共派遣约1000名医务人员赴武汉疫区”，由于日语表达习惯性省略主语，有网友根据报道画面显示的字错误解读为“日本派遣1000人医疗队前往武汉”。
网上还流传“日本医疗队到达武汉”的信息，也是谣言。",//jiaozhen-70111.picnjc.qpic.cn/12c41eb6291145c7b06dd1416130bd4e?imageView2/2/w/300/h/300,fake
北京超市、菜市场要关门一周,"新京报记者从多家超市和市场了解到，这是不实消息。目前多家超市已开始紧急调货满足市民需求。
北京市商务局表示，北京的蔬菜货源是充足的，个别门店货架缺货，主要是春节假期人车紧张配送跟不上，所以也请市民理性购买。",//jiaozhen-70111.picnjc.qpic.cn/c7397870f87b4b43ae2d045143207a85?imageView2/2/w/300/h/300,fake
新型冠状病毒在2018年就被发现了,"2018年4月，由中科院武汉病毒研究所牵头的科研团队发现了一种起源于蝙蝠的“新型冠状病毒”——科研人员将其命名为“猪急性腹泻综合征冠状病毒”，简称SADS冠状病毒。
该成果的论文通讯作者之一石正丽告诉记者，SADS冠状病毒当时只限定在猪致病，并没有证据显示SADS冠状病毒可进一步跨种感染人。此次武汉首先发现的新型冠状病毒2019-nCov，与2018年报道出来感染猪的新型冠状病毒“SADS冠状病毒”，在分类学上不是一个“种”。
1月26日，中科院官方微博“中科院之声”也对此进行了辟谣，称2018年报道的研究对象“猪急性腹泻综合征冠状病毒”与此次引发肺炎疫情的不是同一种病毒。",//jiaozhen-70111.picnjc.qpic.cn/dd3b87d54b01495eb53ff24c1345e42e?imageView2/2/w/300/h/300,fake
多洗热水澡可以预防新型冠状病毒肺炎,"洗热水澡，一般来说都无法改变体内的温度，如果真的感染了新型冠状病毒，仅仅靠调高室内温度或者洗热水澡，都无法有效杀死体内新型冠状病毒。
不反对洗热水澡，但是应该注意水温不要过高，以免烫伤。对于皮肤表面沾染的病毒，可以通过酒精消毒或者肥皂清洗去除，一般温水澡也可以清洁身体，预防疾病，不必盲目追求高水温。
洗澡之后，需要注意保暖，避免受凉，导致机体的免疫系统状态不稳定，从而更容易感染新型冠状病毒在内的各种病原体，而引发呼吸道感染的症状。",//jiaozhen-70111.picnjc.qpic.cn/980e13253b19408d99a0dd45be7e350c?imageView2/2/w/300/h/300,fake
95%的酒精比75%的酒精消毒效果更好,"并不是浓度越高的酒精消毒效果越好。对于细菌，酒精是通过溶解细菌的细胞膜来起效的。95%的酒精会导致细菌表面的蛋白质迅速凝固，但细菌内部可能仍然存活，效果不如75%的酒精。
对于病毒，由于没有细胞膜，酒精无法破坏病毒的核酸，对某些病毒（乙肝病毒等）是无效的。目前发现的是，酒精能使此次流行的新型冠状病毒失活，推测酒精还是通过蛋白质变性发挥作用的。因此，新发布的《新型冠状病毒肺炎诊疗快速指南》推荐的也是75%的酒精。
需要注意的是，75%的酒精长时间使用有可能导致细菌的耐药，没有必要频繁使用。",//jiaozhen-70111.picnjc.qpic.cn/3076fa18e9294f7083b1ba51af9ffdb9?imageView2/2/w/300/h/300,fake
病毒喜欢0度湿冷环境，空调开到20度就死亡,"目前还没有正式发表的研究数据，表明温度和湿度对新型冠状病毒活性的影响，只能以SARS的数据来做推理。
温度对SARS病毒活性的影响比较大， 56度30分钟可以让病毒失活。温度越低，SARS病毒在环境中存时间就会越长。对于新型冠状病毒，目前官方也认为56度30分钟可以让病毒失活，所以温度对SARS病毒和新型冠状病毒的影响基本是一致的。但是，没有谁家的空调能开到56度，那样的话，人也早就受不了了。22度的温度下，病毒的失活速度只是比更低温要快一点。
针对新型冠状病毒，更没必要去折腾增加室内湿度。尤其是对于肺部呼吸有问题的人来说，高温、高湿度可能会让肺部的负担更重，适得其反。",//jiaozhen-70111.picnjc.qpic.cn/0061f5d46384432a8abcac4f8953159c?imageView2/2/w/300/h/300,fake
用了7天的N95口罩用吹风机吹或酒精消毒可继续用,"N95口罩的使用，美国疾控中心发布了一个文件，指出在特殊情况下（比如口罩供应不足等），可以在严格规范下“延长使用期限”以及“有限重复使用”。“延长使用期限”是指一次佩戴不取下来，去接触不同的病人，而“有限重复使用”是指在满足一定的条件下，可以重复使用一定次数。“重复使用一定次数”，是指如果厂家说明了可以重复使用的次数，那么以厂家说的为准；如果厂家没有说明，那么就“不超过5次”。7天大大超过了这个次数。
用吹风机吹或者喷洒酒精，都可能造成口罩的变形和过滤纤维的损坏，也就会破坏它的保护作用。",//jiaozhen-70111.picnjc.qpic.cn/8794610a95744ecab7584709c623ff77?imageView2/2/w/300/h/300,fake
用高浓度白酒喷洒房间可以预防新型冠状病毒,"在家中喷洒医用酒精可以杀灭家中存在的细菌与一些病毒（比如新型冠状病毒）。效率最高的是75%医用酒精——浓度离75%越远，消毒效率越低。通常所说的“高浓度白酒”，酒精含量在50%到60%之间，消毒能力有限。
实际上，因为酒精的挥发性，在家中喷洒过多酒精也不安全——当大量酒精挥发到空气中，再被吸入，也还是有风险的。
房间内的消毒，喷洒84消毒液等含氯消毒剂更为高效。",//jiaozhen-70111.picnjc.qpic.cn/f7cc9aefcf564fafb3d8f1c89a76dc62?imageView2/2/w/300/h/300,fake
喝红酒能抵抗新型冠状病毒，延缓病情发展,红葡萄酒中确实存在红酒多酚，据研究，红酒多酚中包含的化合物种类已超过50种，这些成分具有一些生理功能，比如抗氧化、抗自由基活性、降低氧化应激反应以及轻微的心血管调节，但是说有类激素作用属于空穴来风。,//jiaozhen-70111.picnjc.qpic.cn/7440d11125e541b9bc12edaca5b83f62?imageView2/2/w/300/h/300,fake
花菇中的多糖能增强人体免疫力，对抗新型冠状病毒,"目前市场上所有号称增强免疫力的药物/保健品都缺乏临床依据，比如益生菌、冻干粉等，蘑菇多糖亦是如此。增强免疫力最重要的是保持良好的卫生习惯、适当锻炼、均衡饮食以及保持充足的睡眠。
我们期望免疫系统像人体的肌肉一样，通过刺激它或者补充维生素等，免疫系统就会变得强大，但实际情况是，免疫系统更加复杂，它具有抗体、补体、免疫细胞、调节感染反应的蛋白质及受体以及我们未知的很多东西。这些免疫物质在体内通过非常复杂且严密的调节机制保持人体免疫功能的平衡，不是简单的刺激就能成功扭转机体免疫力。而且很多疾病并不是免疫力减弱所致，而是出现紊乱或失调，比如过敏、类风湿性关节炎、红斑狼疮、免疫缺陷等疾病。",//jiaozhen-70111.picnjc.qpic.cn/44dff81966474f2aab6e5589848c7439?imageView2/2/w/300/h/300,fake
多喝60度的开水能预防新型肺炎,"不能。此次引发武汉肺炎的新型冠状病毒，被发现对温度敏感，56℃下30分钟就会死亡。就有人认为多喝60度水，能抑制病毒。其实不然。
第一，无论水温多高，喝下后流入的是消化道，不会进入呼吸道，而新型冠状病毒感染的主要是呼吸道上皮。水一旦流入呼吸道，会引起强烈的呛咳，甚至诱发吸入性肺炎。
第二，尽管多喝水对身体有各种好处，但喝热水、烫水却是有害的。
多喝水有助于身体健康，但并不能抑制新型冠状病毒。还请千万注意，多喝水可不是多喝热水，烧开的水，请待水温降到60度以下再饮用。",//jiaozhen-70111.picnjc.qpic.cn/e27a42c70b394154b3272772ea155902?imageView2/2/w/300/h/300,fake
新型冠状病毒已经混合在空气里，一旦呼吸就会致病,"目前已经证实，新型冠状病毒能够通过空气传播。但并不是说，这种病毒已经混合在空气里，一旦呼吸就会致病。注意，病人的喷嚏、咳嗽喷出的飞沫中才有病毒。
这次的新型冠状病毒主要是通过咳嗽、打喷嚏时形成的飞沫感染人的呼吸道上皮细胞，换句话说，病毒的“攻击范围”其实就是飞沫的传播范围。只有在感染者（包括潜伏期患者和出现症状患者）身边的空气，可能混合带着病毒的飞沫，是危险的。
但除了飞沫能够传染，如果一个携带新型冠状病毒的人，摸了门把手或其他物件，而其他人也摸了同一个门把手，摸完吃手、揉眼睛、 抠鼻子、掏耳朵，那么也会被传染。因此，带好口罩，减少外出，勤洗手，是极为有效的防护手段。",//jiaozhen-70111.picnjc.qpic.cn/6b5b14e69e5748cd910f4acbe0757832?imageView2/2/w/300/h/300,fake
